filename,duration,text,gender,age_group,primary_language,native_place_state,native_place_district,highest_qualification,job_category,occupation_domain
male_0673.wav,11.9948125,"Films like Purab Aur Pashchim, Victoria 203, Chor Ke Ghar Chor, Chori Mera Kaam, Adhikar, and Maan Gaye Ustad were major hits.",Male,45-60,Kannada,Karnataka,Shimoga,Post Graduate,Other,Manufacturing
male_0674.wav,3.28,or renovate the churches or the monuments for all,Male,18-30,Odia,Odisha,Sundergarh,Post Graduate,Full Time,Education and Research
male_0675.wav,7.72,Like that Neelimbu or Subba community people also used to celebrate Chakshak Tongnam festival,Male,18-30,Nepali,West Bengal,Kalimpong,Post Graduate,Part Time,Social service
male_0676.wav,4.2580625,She was there for Harry Potter in ways that nobody could have been.,Male,30-45,Kannada,Karnataka,Bangalore Urban,Post Graduate,Full Time,Education and Research
male_0677.wav,8.862875,"Maybe in that book, there is a quotation, there is a quote or a statement,",Male,18-30,Nepali,West Bengal,Kalimpong,Post Graduate,Part Time,Social service
male_0678.wav,9.8274375,WKF only allows membership through one national organization or federation per country to which clubs may join.,Male,45-60,Urdu,Gujarat,Ahmedabad,Diploma Holder,Other,Government
male_0679.wav,8.5685625,Why is there no vaccination centre available in area with pincode 169804,Male,30-45,Konkani,Goa,North Goa,Post Graduate,Full Time,Education and Research
male_0680.wav,6.2015,As India is a country full of diversities,Male,30-45,Sindhi,Rajasthan,Ajmer,Post Graduate,Part Time,Government
male_0681.wav,3.2169375,knowing and improving the translation methodologies,Male,30-45,Urdu,Gujarat,Ahmedabad,Graduate,Full Time,Technology and Services
male_0682.wav,9.09025,to check the passbook balance using UAN number 211817175353?,Male,18-30,Konkani,Goa,South Goa,Post Graduate,Full Time,Technology and Services
male_0683.wav,7.16,which was held at Dubai.,Male,18-30,Nepali,West Bengal,Kalimpong,Post Graduate,Part Time,Social service
male_0684.wav,5.2574375,which then have to be managed. This entire situation has to be managed in a secular manner by the,Male,18-30,Odia,Odisha,Sundergarh,Post Graduate,Full Time,Education and Research
male_0685.wav,3.6943125,How much money is left in my Arunachal Pradesh Rural Bank account?,Male,30-45,Maithili,Bihar,Darbhanga,Post Graduate,Full Time,Education and Research
male_0686.wav,8.363375,"Every region of Blink district has two to three government hospitals. These hospitals, they're loaded off their area",Male,30-45,Dogri,Jammu Kashmir,Jammu,Graduate,Full Time,Technology and Services
male_0687.wav,5.149125,Bodh Gaya attracts lot of international tourists,Male,30-45,Maithili,Bihar,Darbhanga,Post Graduate,Full Time,Education and Research
male_0688.wav,6.2994375,"I haven't recieved Staple food items since last week, when is the estimated dellivery date?",Male,45-60,Bodo,Assam,Udalguri,Doctoral (PhD) or higher level,Freelance,Education and Research
male_0689.wav,7.22725,Ahmedabad was built in an open and spacious plain in the immediate vicinity of Ashaval to the east of Sabarmati,Male,30-45,Urdu,Gujarat,Ahmedabad,Graduate,Full Time,Technology and Services
male_0690.wav,4.8579375,Gujarat has 13 state universities and four agricultural universities.,Male,18-30,Urdu,Bihar,Gaya,Graduate,Full Time,Technology and Services
male_0691.wav,4.9011875,here the linguistics and cultural differences,Male,30-45,Sindhi,Rajasthan,Ajmer,Post Graduate,Part Time,Government
male_0692.wav,9.645125,Give me the list of contacts who I have received money from in the last month on all payment apps,Male,30-45,Malayalam,Kerala,Palakkad,Post Graduate,Full Time,Technology and Services
male_0693.wav,7.6363125,"and there are channels which telecast news in English, Konkani as well as Marathi.",Male,60+,Konkani,Goa,North Goa,Graduate,Full Time,Financial Services (Banking and Insurance)
male_0694.wav,9.389625,which has been a reason why tourism industry has not developed that much in Bihar,Male,30-45,Maithili,Bihar,Darbhanga,Post Graduate,Full Time,Education and Research
male_0695.wav,4.386625,Can you list all the vaccination centres where Booster Dose is available?,Male,60+,Odia,Odisha,Sundergarh,Graduate,Freelance,Education and Research
male_0696.wav,10.576125,Use OTP 377753 to register mobile number 94985470388 for vaccination,Male,45-60,Kashmiri,Jammu Kashmir,Srinagar,Doctoral (PhD) or higher level,Full Time,Education and Research
male_0697.wav,11.802875,"Like that, I already mentioned the title of this book, Jeewan Kadegaful.",Male,18-30,Nepali,West Bengal,Kalimpong,Post Graduate,Part Time,Social service
male_0698.wav,3.6334375,Cavins Milkshake and remove Dabur Chyawanprakash .,Male,18-30,Assamese,Assam,Lakhimpur,Post Graduate,Full Time,Technology and Services
male_0699.wav,7.5645,Please enter your MPIN for downloading vaccine certificate for mobile number 93672989613,Male,18-30,Urdu,Bihar,Gaya,Graduate,Full Time,Technology and Services
male_0700.wav,24.37725,"as well as in Rajkot, where the IPL matches are held every now and then. And Gujarat has its own IPL team led by Hardik Pandya. And these are the only events which I have heard of.",Male,60+,Punjabi,Punjab,Rupnagar,Graduate,Other,Government
male_0701.wav,19.3346875,"There are several varieties of English, such as Australian English, American English, British English or Indian English. These have far-reaching effects. English language is evolving even more rapidly than before.",Male,45-60,Bodo,Assam,Udalguri,Doctoral (PhD) or higher level,Freelance,Education and Research
male_0702.wav,5.48,"Among the poets, I remember William Wordsworth, T.S.",Male,45-60,Kannada,Karnataka,Shimoga,Post Graduate,Other,Manufacturing
male_0703.wav,4.6,That is a much memorable character.,Male,45-60,Kannada,Karnataka,Shimoga,Post Graduate,Other,Manufacturing
male_0704.wav,7.7993125,AFP acting assistant commissioner Neil Gaughan said more charges and arrests are expected this week.,Male,60+,Assamese,Assam,Biswanath,Post Graduate,Other,Education and Research
male_0705.wav,4.72,We celebrate it as a festival yearly.,Male,18-30,Nepali,West Bengal,Kalimpong,Post Graduate,Part Time,Social service
male_0706.wav,4.1424375,can you list all such centres in state Himachal Pradesh,Male,18-30,Bodo,Assam,Kokrajhar,Post Graduate,Part Time,Education and Research
male_0707.wav,8.74,we worship a lot of different gods and goddesses in the small villages in the hills and the mountains and,Male,18-30,Odia,Odisha,Sundergarh,Post Graduate,Full Time,Education and Research
male_0708.wav,3.4896875,Disable Autopay for my Gas bill for February and February,Male,18-30,Dogri,Jammu Kashmir,Jammu,Senior Secondary Level at School (10+2),Full Time,Technology and Services
male_0709.wav,9.8665625,Some of the types of songs performed towards the end of the concerts are tillanas and thukkadas bits of popular kritis or compositions requested by the audience.,Male,18-30,Nepali,West Bengal,Kalimpong,Post Graduate,Part Time,Social service
male_0710.wav,10.24,"Darjeeling Himalayan Railway or Railway Stations,",Male,18-30,Nepali,West Bengal,Kalimpong,Post Graduate,Part Time,Social service
male_0711.wav,7.6314375,The strawberry plantation has been recently started in Goa. That's a kind of a new innovation and,Male,18-30,Konkani,Goa,South Goa,Post Graduate,Full Time,Technology and Services
male_0712.wav,5.04,"youngsters or on the outskirts like youngsters do, but sometimes they don't have  access",Male,18-30,Odia,Odisha,Sundergarh,Post Graduate,Full Time,Education and Research
male_0713.wav,7.0996875,"My state Goa was liberated from the Portuguese rule in 1961,",Male,60+,Konkani,Goa,North Goa,Graduate,Full Time,Financial Services (Banking and Insurance)
male_0714.wav,3.063625,Although it is not very well known as a tourist place,Male,30-45,Urdu,Gujarat,Ahmedabad,Graduate,Full Time,Technology and Services
male_0715.wav,5.5496875,Can I change my delivery date from 11-9-2021 TO 23-4-2020 ?,Male,18-30,Assamese,Assam,Kamrup Metropolitan,Post Graduate,Full Time,Education and Research
male_0716.wav,5.5298125,How do you think sports can be used to build self-confidence and self-esteem in individuals?,Male,30-45,Kashmiri,Jammu Kashmir,Anantnag,Doctoral (PhD) or higher level,Full Time,Education and Research
male_0717.wav,3.1305,There are a lot of private universities,Male,45-60,Bodo,Assam,Udalguri,Doctoral (PhD) or higher level,Freelance,Education and Research
male_0718.wav,5.32,"Eliot, a few of them.",Male,45-60,Kannada,Karnataka,Shimoga,Post Graduate,Other,Manufacturing
male_0719.wav,7.0993125,Where can i get COVAXIN vaccine for age 15-17 years in state Meghalaya,Male,18-30,Kannada,Karnataka,Bangalore Urban,Graduate,Part Time,Information and Media
male_0720.wav,3.9301875,Is the 60 % discount applicable across all the Desserts ?,Male,45-60,Kashmiri,Jammu Kashmir,Srinagar,Doctoral (PhD) or higher level,Full Time,Education and Research
male_0721.wav,4.88125,got lesser quantity of Wild Stone Body Deodorant than mentioned on your website,Male,30-45,Kashmiri,Jammu Kashmir,Anantnag,Doctoral (PhD) or higher level,Full Time,Education and Research
male_0722.wav,3.9880625,"Economic, social, environmental, political.",Male,30-45,Kashmiri,Jammu Kashmir,Anantnag,Doctoral (PhD) or higher level,Full Time,Education and Research
male_0723.wav,3.7369375,Which all vaccination centres have Sputnik this vaccine?,Male,30-45,Hindi,Gujarat,Vadodara,Post Graduate,Full Time,Information and Media
male_0724.wav,9.6,"Yes, it is natural inclination of human, sometimes we think that what if no one can like our",Male,18-30,Nepali,West Bengal,Kalimpong,Post Graduate,Part Time,Social service
male_0725.wav,6.2049375,Display the balance and transaction history of my Saptagiri Gramin Bank account.,Male,30-45,Dogri,Jammu Kashmir,Jammu,Graduate,Full Time,Technology and Services
male_0726.wav,5.2665,"Hindi is widely spoken and understood by Goans. At the same time,",Male,18-30,Konkani,Goa,South Goa,Post Graduate,Full Time,Technology and Services
male_0727.wav,4.42025,How has technology impacted the entertainment scene in your state,Male,30-45,Malayalam,Kerala,Palakkad,Post Graduate,Full Time,Technology and Services
male_0728.wav,5.4938125,Distinctions in what constitute a sailing boat and ship vary by region and maritime culture.,Male,18-30,Gujarati,Gujarat,Sabarkantha,Post Graduate,Full Time,Information and Media
male_0729.wav,10.13425,who is physically challenged or disordered in real life but with the guts and a great contribution in the literature,Male,18-30,Nepali,West Bengal,Kalimpong,Post Graduate,Part Time,Social service
male_0730.wav,3.9488125,What are the challenges that students in your state face,Male,60+,Marathi,Maharashtra,Solapur,Graduate,Full Time,Healthcare (Medical &amp; Pharma)
male_0731.wav,12.402875,in which he has mentioned many hope-giving ideas. When a person loses hopes and gets defeated by difficult,Male,30-45,Urdu,Gujarat,Ahmedabad,Graduate,Full Time,Technology and Services
male_0732.wav,12.086375,"Films like Purab Aur Pashchim, Victoria 203, Chor Ke Ghar Chor, Chori Mera Kaam, Adhikar, and Maan Gaye Ustad were major hits.",Male,45-60,Kannada,Karnataka,Shimoga,Post Graduate,Other,Manufacturing
male_0733.wav,7.03575,He defeated the wounded soldiers with the harps found from the forest by grinding them with stones.,Male,18-30,Bodo,Assam,Kokrajhar,Post Graduate,Part Time,Education and Research
male_0734.wav,24.5644375,"In games, when I consider the portrayal of women, I feel women characters are more objectified. More Western looks and styling are imposed as a default. While for the marginalized groups, I feel the more exaggerative approach is followed rather than giving preference to a realistic situation.",Male,30-45,Marathi,Maharashtra,Raigad,Post Graduate,Full Time,Education and Research
male_0735.wav,5.52,What was the last book you read that really impacted you and how did it do so?,Male,30-45,Punjabi,Punjab,Mansa,Post Graduate,Full Time,Government
male_0736.wav,9.0388125,"Mir Qasim on his part encouraged Shuja-ud-Daulah, the Nawab of Awadh and Shah Alam II to engage the British.",Male,18-30,Dogri,Jammu Kashmir,Jammu,Senior Secondary Level at School (10+2),Full Time,Technology and Services
male_0737.wav,15.410625,"We can manage in all the languages, and the interaction is very good, and coexistence is very good because of the following of each other's festivals and other things, et cetera.",Male,60+,Punjabi,Punjab,Rupnagar,Graduate,Other,Government
male_0738.wav,3.542625,Look online for any regulations you need to follow.,Male,45-60,Kannada,Karnataka,Shimoga,Post Graduate,Other,Manufacturing
male_0739.wav,4.233,How do you practice and work on your singing technique?,Male,30-45,Malayalam,Kerala,Palakkad,Post Graduate,Full Time,Technology and Services
male_0740.wav,13.3150625,"beekeeping, traditional medicine, broom cultivation, pineapple cultivation, then food processing, etc.",Male,45-60,Nepali,Meghalaya,Ri Bhoi,Post Graduate,Full Time,Education and Research
male_0741.wav,8.494625,Then there are many features that make grammar of English language unique,Male,18-30,Gujarati,Gujarat,Sabarkantha,Post Graduate,Full Time,Information and Media
male_0742.wav,4.999875,the small plants coming out from those seeds. It is a wonderful feeling.,Male,30-45,Maithili,Bihar,Samastipur,Doctoral (PhD) or higher level,Full Time,Education and Research
male_0743.wav,7.6505625,I would like to mention that many of the textbooks are now available in Braille format.,Male,30-45,Maithili,Bihar,Samastipur,Doctoral (PhD) or higher level,Full Time,Education and Research
male_0744.wav,5.62675,for user with phone number 79304698551,Male,18-30,Malayalam,Kerala,Malappuram,Graduate,Full Time,Technology and Services
